0219469	0097277	0
0201396	0097436	0
0115279	0309259	0
0316641	0319568	0
0279572	0279527	1
0108730	0153212	0
0096587	0096611	1
0106260	0033300	0
0267832	0165899	0
0245099	0050786	0
0287178	0050786	0
0085519	0085528	1
0013442	0013450	1
0308559	0282466	0
0119105	0274281	0
0031134	0286498	0
0099977	0098633	0
0235646	0086959	0
0254568	0018417	0
0057425	0130801	0
0195286	0306498	0
0133787	0102459	0
0190947	0018780	0
0283105	0283103	1
0187481	0181262	0
0108730	0202986	0
0016043	0089252	0
0074878	0067047	0
0121033	0037108	0
0060751	0072183	0
0124813	0124817	1
0045773	0171690	0
0297098	0058694	0
0185838	0293464	0
0126696	0126706	1
0156329	0156321	1
0179604	0016735	0
0308607	0260570	0
0092571	0092574	1
0162790	0137028	0
0201396	0201422	1
0219815	0219804	1
0102447	0276576	0
0251395	0251394	1
0182811	0023835	0
0260633	0260641	1
0039257	0092560	0
0200150	0307258	0
0111278	0062890	0
0095054	0304519	0
0150450	0150451	1
0019428	0158958	0
0284128	0031142	0
0026645	0202994	0
0098397	0214582	0
0204450	0235463	0
0033285	0285260	0
0076605	0174017	0
0282469	0260751	0
0124306	0030172	0
0276138	0153212	0
0047693	0253707	0
0295711	0011701	0
0063641	0124642	0
0201802	0201800	1
0154049	0154038	1
0322052	0251395	0
0074155	0074147	1
0007910	0028350	0
0050966	0299368	0
0089211	0055442	0
0025788	0116291	0
0204455	0182811	0
0066022	0106540	0
0022247	0282466	0
0106541	0087976	0
0170460	0266908	0
0178068	0178075	1
0276144	0159757	0
0086959	0080098	0
0049197	0201828	0
0130825	0300874	0
0300865	0221999	0
0119207	0178068	0
0253500	0201825	0
0005693	0005697	1
0087845	0087848	1
0094808	0115260	0
0279527	0087697	0
0087695	0100482	0
0085528	0114445	0
0123196	0074766	0
0110350	0016735	0
0042791	0042786	1
0108023	0176026	0
0108678	0257681	0
0044988	0227568	0
0067047	0171006	0
0022245	0279529	0
0151853	0283105	0
0087845	0247408	0
0217836	0153215	0
0051748	0051749	1
0168645	0137419	0
0171690	0220683	0
0293464	0236296	0
0124636	0087179	0
0119683	0143353	0
0181653	0248370	0
0321146	0150237	0
0022589	0181315	0
0150285	0217836	0
0087848	0018421	0
0276144	0102453	0
0038223	0276459	0
0286494	0214469	0
0176007	0234337	0
0275997	0295130	0
0072183	0213597	0
0253500	0222730	0
0102453	0166142	0
0025583	0098633	0
0295148	0036691	0
0219464	0048309	0
0053338	0224423	0
0309139	0309143	1
0317565	0299368	0
0116291	0196944	0
0020608	0076606	0
0150675	0049530	0
0318453	0318455	1
0110234	0063004	0
0012629	0012632	1
0047624	0053037	0
0306254	0097278	0
0102680	0249177	0
0172675	0172690	1
0309259	0309254	1
0024298	0126139	0
0188234	0200605	0
0199281	0066137	0
0067050	0097277	0
0102455	0242488	0
0176007	0158958	0
0283105	0022245	0
0020126	0207307	0
0284166	0033131	0
0235125	0235128	1
0238527	0046680	0
0181825	0181828	1
0310236	0310234	1
0265882	0039250	0
0186407	0281828	0
0102930	0102926	1
0200487	0098621	0
0216484	0214913	0
0235243	0235250	1
0030172	0018779	0
0268256	0268255	1
0295516	0176667	0
0102926	0078491	0
0230704	0037141	0
0304236	0304245	1
0260751	0155407	0
0242671	0007637	0
0315349	0315348	1
0088697	0121033	0
0048266	0245807	0
0310236	0185652	0
0235126	0227050	0
0276448	0137877	0
0041022	0118540	0
0044230	0094807	0
0199696	0177780	0
0048266	0015307	0
0063156	0063150	1
0063617	0063641	1
0109476	0107042	0
0284105	0076576	0
0126108	0166145	0
0326020	0264766	0
0086558	0086548	1
0105726	0105734	1
0234369	0234373	1
0074878	0059422	0
0005693	0074899	0
0134959	0135023	1
0283055	0078497	0
0281968	0174853	0
0304240	0219376	0
0295675	0295711	1
0326937	0140618	0
0101685	0257172	0
0214465	0219815	0
0268256	0190654	0
0097278	0108730	0
0055001	0024287	0
0055200	0203596	0
0215797	0040531	0
0257764	0166083	0
0181276	0043144	0
0107359	0107375	1
0013442	0016867	0
0114449	0151313	0
0135023	0134959	1
0092588	0003793	0
0257700	0005123	0
0170206	0170219	1
0082671	0051749	0
0153267	0153275	1
0130877	0240487	0
0154122	0154128	1
0238400	0058694	0
0168969	0168127	0
0302840	0110456	0
0119349	0119347	1
0016043	0119207	0
0158958	0130877	0
0249270	0130873	0
0236514	0016710	0
0159757	0159759	1
0043174	0260563	0
0301736	0301732	1
0186013	0186022	1
0249323	0249322	1
0278136	0041400	0
0186022	0162130	0
0227050	0102447	0
0307304	0217836	0
0124862	0121028	0
0035631	0326020	0
0201825	0149696	0
0174200	0220683	0
0076576	0293615	0
0089583	0201800	0
0099973	0318455	0
0231933	0215795	0
0219958	0188333	0
0235463	0195186	0
0185060	0008086	0
0182811	0182819	1
0015111	0055200	0
0031134	0149779	0
0085528	0085519	1
0205783	0216418	0
0031134	0107161	0
0107149	0220378	0
0153212	0052795	0
0156086	0201396	0
0322401	0322415	1
0127309	0127305	1
0102444	0102447	1
0279527	0078497	0
0024298	0044796	0
0219376	0114953	0
0177931	0176756	0
0059240	0290467	0
0012492	0045656	0
0016710	0024287	0
0085519	0304635	0
0134144	0300077	0
0048267	0048269	1
0234105	0011399	0
0044796	0228606	0
0164983	0238399	0
0156321	0109476	0
0217707	0217706	1
0311470	0322970	0
0123194	0150237	0
0034284	0007654	0
0279409	0205783	0
0141901	0232313	0
0307258	0274944	0
0094807	0221017	0
0209298	0028343	0
0101109	0023610	0
0204450	0022245	0
0163089	0163088	1
0318449	0270244	0
0155398	0239194	0
0059127	0063921	0
0032004	0207955	0
0012492	0003793	0
0049197	0049179	1
0309744	0309746	1
0156098	0273895	0
0185058	0077636	0
0130978	0130982	1
0107375	0048267	0
0310327	0176683	0
0050786	0256608	0
0038833	0119207	0
0289128	0227050	0
0066137	0284102	0
0234105	0234106	1
0019432	0019426	1
0184819	0019432	0
0026928	0026924	1
0011731	0011701	1
0280664	0135839	0
0022245	0227568	0
0064855	0178277	0
0000231	0000233	1
0003302	0199281	0
0044146	0234320	0
0199284	0276448	0
0238532	0121571	0
0095049	0326937	0
0294840	0307937	0
0119252	0210888	0
0162790	0025786	0
0269794	0299367	0
0126108	0156477	0
0181316	0287181	0
0150290	0294684	0
0130825	0024097	0
0253500	0276576	0
0104645	0104581	1
0324802	0324803	1
0302840	0059123	0
0235265	0235250	1
0143353	0137027	0
0102459	0188561	0
0297116	0211322	0
0162130	0301736	0
0015181	0074155	0
0204455	0204450	1
0078491	0218590	0
0204068	0294655	0
0047693	0047705	1
0102459	0183624	0
0178075	0102460	0
0214913	0214895	1
0170055	0170050	1
0119104	0119111	1
0318454	0318449	1
0235626	0177225	0
0101553	0307258	0
0204065	0187867	0
0024287	0014995	0
0059123	0059127	1
0307937	0181828	0
0216447	0110361	0
0304521	0121028	0
0166145	0136667	0
0119202	0214469	0
0000569	0249323	0
0181316	0198344	0
0045242	0066022	0
0203592	0267877	0
0184822	0092560	0
0170050	0198415	0
0119683	0020643	0
0112814	0088471	0
0097896	0236760	0
0137168	0058690	0
0071969	0198337	0
0300865	0025073	0
0260641	0092588	0
0282279	0132451	0
0154128	0154122	1
0235266	0235308	1
0034038	0229204	0
0114449	0137879	0
0235629	0130331	0
0051749	0051748	1
0044161	0044146	1
0066137	0047624	0
0136675	0214583	0
0090198	0090169	1
0204065	0275996	0
0289128	0048205	0
0210888	0124636	0
0110465	0110234	0
0242671	0119252	0
0235629	0075417	0
0131250	0044795	0
0155434	0036691	0
0056263	0279402	0
0092560	0092556	1
0156943	0156954	1
0155398	0155396	1
0007754	0204870	0
0013744	0307263	0
0073992	0022589	0
0029052	0025109	0
0033429	0056263	0
0121571	0121569	1
0300865	0013744	0
0014997	0307258	0
0073932	0073929	1
0274282	0043144	0
0102663	0174855	0
0047705	0134144	0
0086959	0086944	1
0177919	0088697	0
0249323	0271837	0
0200555	0053037	0
0283055	0119239	0
0217696	0164369	0
0063008	0268263	0
0121028	0042786	0
0319170	0001584	0
0005123	0207307	0
0165312	0266905	0
0107369	0181316	0
0030054	0291519	0
0323527	0202434	0
0040531	0040532	1
0244111	0107042	0
0297098	0085519	0
0151313	0151314	1
0147865	0147862	1
0307258	0051749	0
0310236	0310226	1
0026920	0026924	1
0154128	0154106	1
0066131	0066137	1
0202441	0049597	0
0119347	0119349	1
0137419	0063127	0
0190652	0033303	0
0164372	0082154	0
0087848	0095054	0
0202986	0183626	0
0016867	0007654	0
0007051	0263746	0
0299367	0042392	0
0053339	0150285	0
0029174	0059127	0
0311469	0072151	0
0235651	0235646	1
0080091	0200999	0
0154038	0154049	1
0029187	0232313	0
0217674	0203596	0
0047626	0286499	0
0112799	0112814	1
0154128	0000574	0
0016867	0168987	0
0044988	0055455	0
0039257	0207955	0
0171113	0204389	0
0171689	0129192	0
0200564	0234320	0
0042786	0306375	0
0326937	0326933	1
0005697	0105734	0
0187470	0053640	0
0218593	0137515	0
0177770	0240477	0
0083933	0137512	0
0051263	0217839	0
0282078	0181276	0
0242692	0020127	0
0076591	0301736	0
0064284	0071587	0
0256608	0002379	0
0304643	0304638	1
0315206	0130801	0
0260945	0260933	1
0227338	0227360	1
0114478	0317555	0
0033429	0108398	0
0154122	0294844	0
0235646	0022592	0
0239194	0263779	0
0306823	0306845	1
0066026	0294359	0
0135018	0236507	0
0153212	0028064	0
0276091	0155434	0
0077624	0087697	0
0149786	0050786	0
0268838	0126139	0
0281968	0308555	0
0200564	0200605	1
0075000	0013442	0
0216525	0195664	0
0170457	0027409	0
0003303	0097443	0
0178068	0227859	0
0045595	0130331	0
0054987	0171113	0
0120059	0071959	0
0094808	0094945	0
0306845	0322425	0
0094808	0286466	0
0214494	0214507	1
0026928	0026920	1
0279400	0220683	0
0200150	0102674	0
0304517	0185639	0
0107375	0292823	0
0185058	0216486	0
0110312	0110318	1
0124862	0081318	0
0212700	0011399	0
0121028	0121033	1
0104592	0063923	0
0110434	0074774	0
0108030	0235125	0
0063030	0227860	0
0196947	0004538	0
0283103	0283105	1
0069008	0168630	0
0212685	0195664	0
0238428	0238440	1
0285258	0118456	0
0085528	0186013	0
0235465	0234105	0
0159759	0159757	1
0222730	0031134	0
0322085	0124862	0
0219804	0219813	1
0137515	0137485	1
0025783	0055001	0
0195279	0118456	0
0245807	0037108	0
0257700	0214494	0
0082152	0001584	0
0201828	0187867	0
0116291	0116258	1
0218593	0279568	0
0155398	0155407	1
0317555	0064855	0
0065769	0177225	0
0097887	0036691	0
0053416	0053443	1
0026928	0020572	0
0172033	0005123	0
0202986	0224423	0
0319565	0104584	0
0206782	0206776	1
0251395	0164983	0
0156321	0000574	0
0118536	0107149	0
0315348	0055442	0
0176763	0082667	0
0181316	0322425	0
0179428	0190652	0
0078708	0073989	0
0213594	0024098	0
0016556	0168630	0
0044988	0265247	0
0110434	0050781	0
0177580	0188333	0
0043421	0178068	0
0166142	0086536	0
0059750	0154106	0
0038833	0032018	0
0186409	0186407	1
0073992	0032004	0
0249297	0275993	0
0156327	0086944	0
0286466	0065775	0
0300876	0300874	1
0322085	0086383	0
0159757	0186409	0
0216447	0216423	1
0110238	0050781	0
0063921	0304643	0
0074899	0110456	0
0176763	0176756	1
0182471	0199284	0
0223582	0118540	0
0063152	0063166	1
0043174	0085519	0
0072183	0053443	0
0179604	0294844	0
0096611	0096632	1
0306477	0286498	0
0050965	0299367	0
0047687	0196944	0
0249309	0157632	0
0072647	0266908	0
0087845	0087902	1
0109506	0157835	0
0080495	0075411	0
0188333	0150678	0
0234106	0308555	0
0304519	0147862	0
0151074	0069008	0
0119202	0086536	0
0317565	0185639	0
0101114	0293613	0
0273895	0028063	0
0326933	0110434	0
0019426	0202986	0
0110434	0110441	1
0174842	0174853	1
0323466	0323487	1
0271837	0178277	0
0262658	0053037	0
0047626	0047624	1
0108387	0209295	0
0231934	0220378	0
0235461	0235465	1
0185834	0260945	0
0099973	0099977	1
0245808	0324802	0
0074774	0074766	1
0135018	0134973	1
0029174	0036686	0
0250814	0272503	0
0093111	0093113	1
0244111	0265268	0
0187487	0187481	1
0210889	0064277	0
0059750	0059754	1
0170460	0047705	0
0066022	0295516	0
0086558	0074166	0
0122320	0072647	0
0098397	0065775	0
0108023	0126099	0
0309254	0033286	0
0130331	0100476	0
0094923	0094945	1
0244132	0234106	0
0206780	0020640	0
0196944	0195185	0
0054979	0264771	0
0273895	0165899	0
0051748	0315215	0
0050965	0119111	0
0121832	0121842	1
0323464	0202994	0
0234337	0234320	1
0000569	0099603	0
0119239	0257764	0
0227338	0135018	0
0042392	0200487	0
0190652	0304628	0
0150242	0292837	0
0119104	0047624	0
0045656	0076665	0
0070203	0008086	0
0185838	0196166	0
0049179	0066231	0
0058690	0111278	0
0034038	0034043	1
0177225	0086408	0
0172027	0051748	0
0037141	0156477	0
0234337	0123196	0
0234373	0099973	0
0020572	0089252	0
0130801	0260570	0
0272511	0166145	0
0256608	0130873	0
0211967	0028859	0
0159757	0326937	0
0282282	0282279	1
0236296	0155398	0
0011403	0011399	1
0104645	0104584	1
0315215	0230706	0
0294669	0001572	0
0007051	0050966	0
0180814	0294684	0
0188418	0190654	0
0223582	0089252	0
0157340	0026645	0
0249309	0249297	1
0147862	0256608	0
0162790	0162786	1
0282078	0102663	0
0063143	0063156	1
0177225	0127305	0
0042969	0065769	0
0181262	0067573	0
0319928	0318454	0
0101109	0101114	1
0316641	0016867	0
0242671	0108678	0
0012632	0235646	0
0110234	0309744	0
0041400	0041397	1
0216530	0280139	0
0176667	0096611	0
0219972	0030054	0
0188234	0163096	0
0102447	0102444	1
0235266	0235250	1
0029174	0029187	1
0109506	0008086	0
0089583	0101672	0
0260933	0127309	0
0168973	0119239	0
0049530	0030054	0
0187487	0187470	1
0054979	0265268	0
0186407	0235308	0
0171104	0171113	1
0184864	0322425	0
0238405	0238399	1
0030163	0265247	0
0207307	0314537	0
0111510	0041012	0
0220378	0069008	0
0214582	0029052	0
0236507	0181276	0
0235629	0099977	0
0052796	0137419	0
0188231	0086233	0
0119346	0119347	1
0291519	0130785	0
0022247	0078708	0
0059418	0011717	0
0263759	0168128	0
0309259	0164983	0
0168645	0188413	0
0107049	0107042	1
0317567	0323527	0
0219808	0219813	1
0065775	0000233	0
0007622	0007637	1
0298727	0260751	0
0121033	0076606	0
0214909	0214913	1
0099620	0073992	0
0028343	0279409	0
0020871	0224413	0
0238413	0200998	0
0318455	0309746	0
0045242	0120059	0
0286466	0242692	0
0325536	0293464	0
0229204	0264771	0
0320161	0039707	0
0128913	0063921	0
0104645	0229204	0
0228606	0086944	0
0126706	0130829	0
0048309	0283050	0
0076605	0073929	0
0307258	0307263	1
0097277	0097278	1
0224423	0267877	0
0195279	0195286	1
0071959	0089212	0
0223582	0223589	1
0044576	0137437	0
0188324	0015181	0
0016035	0015983	1
0229206	0087501	0
0235651	0022490	0
0116258	0276459	0
0081317	0051748	0
0026647	0307937	0
0126706	0059127	0
0156321	0156329	1
0124642	0321146	0
0177580	0062892	0
0269791	0269794	1
0020867	0044161	0
0088471	0149779	0
0230706	0227050	0
0082154	0082152	1
0215795	0116417	0
0278136	0278139	1
0184360	0273895	0
0032004	0031996	1
0278000	0320159	0
0194940	0026645	0
0170050	0168984	0
0102447	0221023	0
0108408	0013450	0
0236296	0236295	1
0174020	0279527	0
0128910	0285258	0
0280664	0020474	0
0257756	0071969	0
0198337	0076576	0
0044551	0299368	0
0204876	0294359	0
0238405	0238400	1
0049197	0028063	0
0282469	0300419	0
0018780	0018779	1
0107161	0107149	1
0041400	0250814	0
0141916	0141907	1
0257172	0257178	1
0116270	0250814	0
0063921	0093295	0
0007637	0025775	0
0149696	0275996	0
0121033	0195664	0
0308559	0000569	0
0326018	0000569	0
0153275	0135857	0
0130977	0294684	0
0304245	0200140	0
0244109	0244111	1
0214583	0210384	0
0227673	0267960	0
0061485	0211322	0
0071969	0104584	0
0311462	0311470	1
0045245	0023839	0
0131250	0131263	1
0243135	0254570	0
0153267	0016556	0
0207955	0267960	0
0119239	0227360	0
0195661	0000233	0
0309746	0025584	0
0110456	0245808	0
0282469	0219469	0
0022592	0144136	0
0061095	0066231	0
0007051	0007061	1
0044230	0044229	1
0002379	0177586	0
0086959	0320159	0
0278136	0016858	0
0007622	0102455	0
0071969	0212688	0
0132454	0132450	1
0017033	0011684	0
0276570	0050966	0
0097278	0144136	0
0035631	0035624	1
0025109	0235461	0
0066215	0229206	0
0236575	0098315	0
0082152	0082154	1
0098303	0276140	0
0267877	0267890	1
0026636	0317565	0
0236296	0260563	0
0049197	0187674	0
0098311	0238527	0
0061097	0053664	0
0165312	0269655	0
0292813	0292838	1
0169041	0169043	1
0119105	0119104	1
0126139	0041400	0
0137301	0245808	0
0257681	0300868	0
0309746	0307258	0
0069009	0177919	0
0156943	0228606	0
0000559	0300874	0
0306231	0085519	0
0134974	0134973	1
0099977	0122316	0
0110318	0014997	0
0241755	0241743	1
0242692	0212685	0
0219808	0008083	0
0200150	0081317	0
0061504	0163089	0
0060755	0238413	0
0275988	0275977	1
0320161	0210889	0
0007061	0007051	1
0027409	0276091	0
0323535	0034283	0
0309558	0086260	0
0075271	0239516	0
0090185	0137879	0
0016735	0016716	1
0250814	0250833	1
0242671	0242670	1
0310327	0254570	0
0308559	0034043	0
0087697	0170200	0
0212700	0106731	0
0047693	0047691	1
0182110	0227678	0
0039214	0039215	1
0219362	0054987	0
0043421	0130873	0
0231441	0124813	0
0107042	0033285	0
0206780	0179607	0
0126133	0110297	0
0063152	0063156	1
0299367	0156321	0
0314540	0314537	1
0029174	0247408	0
0286646	0166145	0
0048311	0320161	0
0013747	0045103	0
0060724	0002393	0
0115279	0102663	0
0236528	0236532	1
0322970	0049846	0
0033432	0257756	0
0216530	0326933	0
0134144	0151314	0
0017052	0060755	0
0094923	0294685	0
0071583	0039707	0
0201800	0119202	0
0053416	0043144	0
0213597	0213594	1
0133785	0156954	0
0201396	0273895	0
0286667	0214582	0
0218593	0259252	0
0188324	0011403	0
0249297	0280195	0
0094923	0124817	0
0124817	0107161	0
0013747	0250814	0
0235461	0235463	1
0106540	0106541	1
0127309	0219469	0
0217696	0166142	0
0268256	0083935	0
0320161	0063008	0
0102453	0150242	0
0007051	0008083	0
0035624	0199284	0
0121028	0110234	0
0067573	0309254	0
0017052	0017033	1
0003793	0108398	0
0126706	0231447	0
0053664	0322425	0
0317555	0184819	0
0281965	0281968	1
0130877	0201396	0
0168987	0304504	0
0150678	0098409	0
0279402	0058694	0
0203596	0286494	0
0216423	0269794	0
0320161	0178075	0
0004535	0004530	1
0016858	0003302	0
0092556	0092560	1
0168645	0119252	0
0198259	0042980	0
0109506	0202986	0
0315206	0130877	0
0118455	0060543	0
0270225	0270247	1
0206780	0136675	0
0157835	0210384	0
0260563	0001572	0
0295513	0076591	0
0095049	0132454	0
0105726	0120063	0
0231934	0195286	0
0023610	0023608	1
0159759	0294684	0
0195664	0214582	0
0156954	0207309	0
0093295	0109506	0
0099973	0269655	0
0176683	0260945	0
0214271	0005693	0
0029060	0156954	0
0022592	0022589	1
0182819	0033285	0
0048204	0097896	0
0310226	0216530	0
0168987	0039648	0
0023835	0023839	1
0168124	0143793	0
0066137	0207955	0
0101114	0026924	0
0074155	0326937	0
0012501	0101538	0
0027422	0027409	1
0306839	0306845	1
0201800	0201802	1
0039214	0039221	1
0170456	0214494	0
0045595	0007933	0
0106273	0106260	1
0253507	0114449	0
0137877	0076655	0
0137167	0045773	0
0162129	0008086	0
0040999	0102447	0
0086517	0306823	0
0295130	0257172	0
0200998	0316641	0
0000233	0117863	0
0294684	0098311	0
0141901	0141907	1
0081581	0232317	0
0023839	0295675	0
0119202	0055202	0
0274946	0044229	0
0050786	0098224	0
0204389	0111511	0
0203596	0007637	0
0025584	0149779	0
0015307	0020963	0
0102930	0102933	1
0198272	0326020	0
0026647	0026649	1
0000554	0036686	0
0188561	0157340	0
0008083	0304236	0
0165312	0119683	0
0235646	0235651	1
0300874	0300876	1
0198033	0107049	0
0110365	0168987	0
0032004	0044795	0
0060543	0264766	0
0147126	0273895	0
0094945	0131250	0
0253500	0253507	1
0060755	0060751	1
0282466	0279409	0
0290478	0028859	0
0185058	0219958	0
0058684	0058690	1
0072647	0059240	0
0276089	0199696	0
0137419	0065470	0
0294655	0196947	0
0244111	0244132	1
0250833	0295130	0
0217674	0155407	0
0182473	0075003	0
0211969	0025089	0
0109464	0026645	0
0022245	0263779	0
0304521	0195186	0
0196169	0202994	0
0214507	0286499	0
0230706	0087364	0
0043174	0273606	0
0114949	0101553	0
0011399	0011403	1
0111278	0289130	0
0230706	0119682	0
0254986	0097896	0
0049179	0309061	0
0011701	0119202	0
0041012	0213594	0
0231441	0231414	1
0098397	0098382	1
0211320	0211322	1
0045245	0156477	0
0236532	0236528	1
0271837	0190654	0
0294669	0126108	0
0184360	0051263	0
0075000	0098213	0
0211969	0211967	1
0214276	0283050	0
0292838	0292813	1
0124817	0078708	0
0325529	0318455	0
0274944	0119202	0
0162129	0162130	1
0244111	0286462	0
0012632	0012627	1
0043410	0306498	0
0162786	0302455	0
0324803	0094945	0
0286667	0302451	0
0230356	0171015	0
0042368	0214276	0
0168124	0168127	1
0276089	0322427	0
0043410	0043421	1
0272503	0272511	1
0298724	0055200	0
0063008	0063004	1
0222002	0078721	0
0154038	0182811	0
0150675	0265884	0
0101538	0234105	0
0143793	0007910	0
0092574	0283055	0
0033286	0048130	0
0097892	0011399	0
0098315	0098303	1
0118540	0054980	0
0176763	0267836	0
0122316	0195281	0
0119252	0119239	1
0223589	0127309	0
0235463	0235465	1
0082671	0318454	0
0286498	0286494	1
0198805	0291512	0
0007618	0007654	1
0108678	0234373	0
0041388	0297116	0
0230350	0097443	0
0108671	0108678	1
0047693	0053094	0
0177225	0177223	1
0023839	0132451	0
0087697	0031142	0
0272511	0003302	0
0045595	0150237	0
0242678	0242692	1
0231933	0231934	1
0132454	0256608	0
0117882	0117863	1
0026649	0005141	0
0110238	0098317	0
0044161	0117863	0
0130873	0300070	0
0214469	0287178	0
0110365	0110332	1
0101672	0198421	0
0114445	0235243	0
0059273	0059248	1
0279409	0279402	1
0000231	0092571	0
0137877	0026649	0
0281965	0101685	0
0232317	0034284	0
0033300	0306477	0
0304628	0097436	0
0202986	0202970	1
0119105	0227568	0
0214465	0238400	0
0177931	0181276	0
0304521	0171104	0
0217674	0268838	0
0172677	0172690	1
0060722	0216447	0
0119202	0011701	0
0023841	0023835	1
0297098	0096587	0
0231441	0231427	1
0047626	0269794	0
0290478	0244109	0
0158958	0018417	0
0106742	0118536	0
0011717	0162130	0
0286498	0306197	0
0311462	0185838	0
0166142	0174020	0
0297098	0177223	0
0075274	0075271	1
0008257	0026647	0
0016010	0110465	0
0011698	0011701	1
0163089	0163096	1
0066137	0121569	0
0054980	0132454	0
0144136	0022301	0
0102455	0071587	0
0300817	0300818	1
0002393	0002379	1
0057425	0057463	1
0061095	0181653	0
0016556	0016551	1
0013717	0013710	1
0081318	0081317	1
0157835	0018780	0
0310327	0325536	0
0067676	0311462	0
0130982	0130978	1
0143793	0098303	0
0101685	0216530	0
0235243	0077636	0
0286466	0203592	0
0219362	0286667	0
0110234	0101114	0
0013710	0057462	0
0020867	0020871	1
0264766	0137419	0
0314540	0314536	1
0028859	0028851	1
0306241	0306227	1
0325536	0240477	0
